,Open,High,Low,Close,Volume BTC,Volume USDT mil,Open_b_1,High_b_1,Low_b_1,Close_b_1,Volume_(BTC)_b_1,Volume_(Currency)_b_1
213,7980.53,8044.65,7751.0,7893.62,21204.89,167.5821987,7893.62,7935.0,7506.66,7628.13,29536.44,228.30316299999998
214,7786.7,8100.0,7737.49,7980.53,31779.24,251.9664449,7980.53,8044.65,7751.0,7893.62,21204.89,167.5821987
215,7776.5,7868.13,7444.58,7786.7,34197.03,263.49265440000005,7786.7,8100.0,7737.49,7980.53,31779.24,251.9664449
216,7687.03,7896.7,7572.78,7776.5,45638.79,354.0600835,7776.5,7868.13,7444.58,7786.7,34197.03,263.49265440000005
217,8115.82,8115.82,7481.02,7687.03,68681.2,539.3487562000001,7687.03,7896.7,7572.78,7776.5,45638.79,354.0600835
218,8725.98,8800.95,8080.8,8115.82,41950.41,355.526981,8115.82,8115.82,7481.02,7687.03,68681.2,539.3487562000001
219,8544.07,8814.78,8524.0,8725.98,26036.64,225.80490240000003,8725.98,8800.95,8080.8,8115.82,41950.41,355.526981
220,8555.0,8626.0,8442.36,8544.07,29819.78,254.60793340000004,8544.07,8814.78,8524.0,8725.98,26036.64,225.80490240000003
221,8269.54,8594.0,8108.5,8555.0,42002.51,350.8653264,8555.0,8626.0,8442.36,8544.07,29819.78,254.60793340000004
222,8645.68,9074.26,8005.0,8269.54,64399.1,552.1474466,8269.54,8594.0,8108.5,8555.0,42002.51,350.8653264
223,8715.64,8750.0,8406.6,8645.68,31678.55,273.1540834,8645.68,9074.26,8005.0,8269.54,64399.1,552.1474466
224,8756.32,8798.49,8510.63,8715.64,29271.88,254.6930839,8715.64,8750.0,8406.6,8645.68,31678.55,273.1540834
225,8614.43,8908.32,8589.0,8756.32,48130.74,419.8752652,8756.32,8798.49,8510.63,8715.64,29271.88,254.6930839
226,8025.41,8740.0,7833.42,8614.43,45563.09,375.7479267,8614.43,8908.32,8589.0,8756.32,48130.74,419.8752652
227,7964.87,8091.8,7908.34,8025.41,26723.83,213.8479464,8025.41,8740.0,7833.42,8614.43,45563.09,375.7479267
228,7851.51,8130.0,7766.0,7964.87,43030.86,342.4246839,7964.87,8091.8,7908.34,8025.41,26723.83,213.8479464
229,7628.43,7940.98,7461.0,7851.51,45812.94,352.0675876,7851.51,8130.0,7766.0,7964.87,43030.86,342.4246839
230,7904.87,8016.0,7465.0,7628.43,44932.03,351.89491339999995,7628.43,7940.98,7461.0,7851.51,45812.94,352.0675876
231,7938.15,8042.32,7771.0,7904.87,48176.42,381.0159327,7904.87,8016.0,7465.0,7628.43,44932.03,351.89491339999995
232,8148.48,8156.03,7553.0,7938.15,60143.13,472.9895404,7938.15,8042.32,7771.0,7904.87,48176.42,381.0159327
233,7257.45,8275.09,7243.08,8148.48,60083.99,474.42984,8148.48,8156.03,7553.0,7938.15,60143.13,472.9895404
234,7355.26,7458.0,7156.61,7257.45,34487.27,252.36765150000002,7257.45,8275.09,7243.08,8148.48,60083.99,474.42984
235,7866.59,7925.0,6913.0,7355.26,79962.44,581.7546093999999,7355.26,7458.0,7156.61,7257.45,34487.27,252.36765150000002
236,8169.87,8320.0,7705.0,7866.59,63794.9,510.4079431,7866.59,7925.0,6913.0,7355.26,79962.44,581.7546093999999
237,7947.56,8249.0,7850.0,8169.87,34731.71,279.7838747,8169.87,8320.0,7705.0,7866.59,63794.9,510.4079431
238,7790.71,8366.0,7599.56,7947.56,70462.03,562.2511877999999,7947.56,8249.0,7850.0,8169.87,34731.71,279.7838747
239,6967.31,8100.0,6870.0,7790.71,77581.62,585.4570132,7790.71,8366.0,7599.56,7947.56,70462.03,562.2511877999999
240,7076.22,7521.78,6750.0,6967.31,78631.74,560.6940995,6967.31,8100.0,6870.0,7790.71,77581.62,585.4570132
241,6373.33,7343.99,6372.85,7076.22,67682.9,463.6213153,7076.22,7521.78,6750.0,6967.31,78631.74,560.6940995
242,6209.18,6468.92,6172.0,6373.33,34420.48,217.8536326,6373.33,7343.99,6372.85,7076.22,67682.9,463.6213153
243,5987.29,6224.55,5983.71,6209.18,26099.02,159.23203859999998,6209.18,6468.92,6172.0,6373.33,34420.48,217.8536326
244,5846.34,6014.72,5772.2,5987.29,21715.92,128.2463286,5987.29,6224.55,5983.71,6209.18,26099.02,159.23203859999998
245,5747.79,5988.0,5747.74,5962.16,16169.61,95.54420342,5846.34,6014.72,5772.2,5987.29,21715.92,128.2463286
246,5775.62,5805.0,5619.14,5747.79,23734.53,135.669094,5747.79,5988.0,5747.74,5962.16,16169.61,95.54420342
247,5829.45,5839.9,5696.0,5775.62,22600.15,130.5932169,5775.62,5805.0,5619.14,5747.79,23734.53,135.669094
248,5772.69,5900.0,5587.45,5829.45,37187.2,214.56852569999998,5829.45,5839.9,5696.0,5775.62,22600.15,130.5932169
249,5492.87,5844.0,5477.57,5772.69,42758.75,244.1993611,5772.69,5900.0,5587.45,5829.45,37187.2,214.56852569999998
250,5383.2,5538.0,5370.0,5492.87,21609.98,118.0220348,5492.87,5844.0,5477.57,5772.69,42758.75,244.1993611
251,5320.81,5402.0,5316.2,5383.2,16414.57,87.89493998,5383.2,5538.0,5370.0,5492.87,21609.98,118.0220348
252,5238.14,5339.98,5192.15,5320.81,21159.12,111.61604059999999,5320.81,5402.0,5316.2,5383.2,16414.57,87.89493998
253,5307.52,5332.0,5178.8,5238.14,18749.14,98.67758722,5238.14,5339.98,5192.15,5320.81,21159.12,111.61604059999999
254,5295.69,5340.0,5259.48,5307.52,13696.93,72.69884621,5307.52,5332.0,5178.8,5238.14,18749.14,98.67758722
255,5314.1,5342.5,5257.67,5295.69,14797.5,78.43387876,5295.69,5340.0,5259.48,5307.52,13696.93,72.69884621
256,5219.9,5510.0,5161.62,5314.1,45512.58,241.5991438,5314.1,5342.5,5257.67,5295.69,14797.5,78.43387876
257,5415.0,5491.84,5102.0,5219.9,46048.68,246.0801142,5219.9,5510.0,5161.62,5314.1,45512.58,241.5991438
258,5493.31,5582.2,5333.35,5415.0,44561.97,242.56352809999998,5415.0,5491.84,5102.0,5219.9,46048.68,246.0801142
259,5357.14,5600.0,5332.41,5493.31,38259.59,210.61171710000002,5493.31,5582.2,5333.35,5415.0,44561.97,242.56352809999998
260,5256.14,5400.0,5208.35,5357.14,27894.99,147.77580769999997,5357.14,5600.0,5332.41,5493.31,38259.59,210.61171710000002
261,5291.73,5314.35,5165.0,5256.14,23874.51,125.16401450000001,5256.14,5400.0,5208.35,5357.14,27894.99,147.77580769999997
262,5258.68,5333.42,5230.1,5291.73,18295.89,96.72848031,5291.73,5314.35,5165.0,5256.14,23874.51,125.16401450000001
263,5258.44,5320.0,5175.0,5258.68,23278.77,121.95499369999999,5258.68,5333.42,5230.1,5291.73,18295.89,96.72848031
264,5202.82,5287.0,5198.8,5258.44,21480.81,112.60395530000001,5258.44,5320.0,5175.0,5258.68,23278.77,121.95499369999999
265,5173.72,5230.4,5146.8,5202.82,21987.23,114.1188506,5202.82,5287.0,5198.8,5258.44,21480.81,112.60395530000001
266,5024.95,5197.72,5003.94,5173.72,22808.7,116.2552085,5173.72,5230.4,5146.8,5202.82,21987.23,114.1188506
267,5131.3,5167.38,4950.0,5024.95,27252.83,138.54587619999998,5024.95,5197.72,5003.94,5173.72,22808.7,116.2552085
268,5045.22,5152.99,5000.0,5131.3,17426.87,88.26047074,5131.3,5167.38,4950.0,5024.95,27252.83,138.54587619999998
269,5048.01,5099.0,5004.0,5045.22,16562.14,83.68665362,5045.22,5152.99,5000.0,5131.3,17426.87,88.26047074
270,5017.37,5080.58,4861.22,5048.01,31219.92,156.21076409999998,5048.01,5099.0,5004.0,5045.22,16562.14,83.68665362
271,5308.25,5332.67,4927.0,5017.37,50271.11,255.2697897,5017.37,5080.58,4861.22,5048.01,31219.92,156.21076409999998
272,5150.0,5422.0,5135.0,5308.25,37063.21,194.99119,5308.25,5332.67,4927.0,5017.37,50271.11,255.2697897
273,5236.9,5238.4,5076.68,5150.0,31781.31,163.85765940000002,5150.0,5422.0,5135.0,5308.25,37063.21,194.99119
274,5170.27,5305.0,5039.0,5236.9,46325.63,240.50278840000001,5236.9,5238.4,5076.68,5150.0,31781.31,163.85765940000002
275,5043.89,5234.0,5026.0,5170.27,35027.71,179.6365643,5170.27,5305.0,5039.0,5236.9,46325.63,240.50278840000001
276,5004.95,5205.0,4928.59,5043.89,38455.22,194.17587350000002,5043.89,5234.0,5026.0,5170.27,35027.71,179.6365643
277,4898.66,5028.22,4880.62,5004.95,37248.36,185.13124109999998,5004.95,5205.0,4928.59,5043.89,38455.22,194.17587350000002
278,4932.6,5039.08,4777.0,4898.66,56271.11,277.8080624,4898.66,5028.22,4880.62,5004.95,37248.36,185.13124109999998
279,4857.29,5275.01,4753.5,4932.6,98509.76,492.096758,4932.6,5039.08,4777.0,4898.66,56271.11,277.8080624
280,4144.56,4897.99,4140.54,4857.29,94625.11,439.05706299999997,4857.29,5275.01,4753.5,4932.6,98509.76,492.096758
281,4103.95,4158.7,4067.0,4144.56,23934.61,98.89738291,4144.56,4897.99,4140.54,4857.29,94625.11,439.05706299999997
282,3987.81,4002.99,3983.14,3998.9,943.68,3.77027168,4103.95,4158.7,4067.0,4144.56,23934.61,98.89738291
283,3981.14,4037.0,3953.33,3987.81,21381.83,85.24969491,3987.81,4002.99,3983.14,3998.9,943.68,3.77027168
284,4005.98,4012.0,3950.01,3981.14,18102.89,72.06301954,3981.14,4037.0,3953.33,3987.81,21381.83,85.24969491
285,3923.76,4056.98,3921.98,4005.98,26886.25,107.4976186,4005.98,4012.0,3950.01,3981.14,18102.89,72.06301954
286,3877.12,3939.22,3872.2,3923.76,20766.29,81.11489134,3923.76,4056.98,3921.98,4005.98,26886.25,107.4976186
287,3866.0,3920.0,3810.43,3877.12,25316.25,97.96953878,3877.12,3939.22,3872.2,3923.76,20766.29,81.11489134
288,3882.73,3893.56,3840.0,3866.0,23349.97,90.38173659,3866.0,3920.0,3810.43,3877.12,25316.25,97.96953878
289,3871.61,3905.2,3826.06,3882.73,25517.64,98.9542974,3882.73,3893.56,3840.0,3866.0,23349.97,90.38173659
290,3916.82,3936.98,3830.0,3871.61,35945.48,139.4884379,3871.61,3905.2,3826.06,3882.73,25517.64,98.9542974
291,3943.04,3943.43,3881.69,3916.82,22134.42,86.57568794,3916.82,3936.98,3830.0,3871.61,35945.48,139.4884379
292,3864.89,3971.75,3854.75,3943.04,29345.08,114.94245459999999,3943.04,3943.43,3881.69,3916.82,22134.42,86.57568794
293,3873.64,3932.0,3800.0,3864.89,32646.03,126.9076483,3864.89,3971.75,3854.75,3943.04,29345.08,114.94245459999999
294,3861.84,3905.4,3840.4,3873.64,25223.89,97.8130421,3873.64,3932.0,3800.0,3864.89,32646.03,126.9076483
295,3857.73,3907.0,3813.09,3861.84,23217.87,89.40789827,3861.84,3905.4,3840.4,3873.64,25223.89,97.8130421
296,3715.3,3877.1,3703.55,3857.73,30814.57,116.7877303,3857.73,3907.0,3813.09,3861.84,23217.87,89.40789827
297,3807.75,3830.0,3670.69,3715.3,32609.38,121.7802388,3715.3,3877.1,3703.55,3857.73,30814.57,116.7877303
298,3819.93,3835.0,3781.32,3807.75,15984.76,60.99555762,3807.75,3830.0,3670.69,3715.3,32609.38,121.7802388
299,3823.0,3841.31,3772.25,3819.93,18494.08,70.54832953,3819.93,3835.0,3781.32,3807.75,15984.76,60.99555762
300,3813.69,3857.0,3813.01,3823.0,22279.3,85.41929259,3823.0,3841.31,3772.25,3819.93,18494.08,70.54832953
301,3818.07,3888.0,3763.87,3813.69,30671.7,117.45904469999999,3813.69,3857.0,3813.01,3823.0,22279.3,85.41929259
302,3809.23,3838.85,3677.17,3818.07,29414.85,111.68775559999999,3818.07,3888.0,3763.87,3813.69,30671.7,117.45904469999999
303,3827.92,3841.51,3777.0,3809.23,27290.26,104.0349201,3809.23,3838.85,3677.17,3818.07,29414.85,111.68775559999999
304,3743.56,3872.66,3740.0,3827.92,36041.94,137.42751719999998,3827.92,3841.51,3777.0,3809.23,27290.26,104.0349201
305,4117.76,4198.0,3712.66,3743.56,57263.85,224.88371980000002,3743.56,3872.66,3740.0,3827.92,36041.94,137.42751719999998
306,3962.0,4162.02,3933.15,4117.76,31093.41,125.40135330000001,4117.76,4198.0,3712.66,3743.56,57263.85,224.88371980000002
307,3937.31,3988.0,3926.65,3962.0,22768.18,90.09105539,3962.0,4162.02,3933.15,4117.76,31093.41,125.40135330000001
308,3969.74,4016.48,3901.03,3937.31,29171.27,115.0836452,3937.31,3988.0,3926.65,3962.0,22768.18,90.09105539
309,3907.79,3986.98,3870.66,3969.74,34310.79,135.108358,3969.74,4016.48,3901.03,3937.31,29171.27,115.0836452
310,3898.6,3994.52,3856.0,3907.79,46824.36,183.80767880000002,3907.79,3986.98,3870.66,3969.74,34310.79,135.108358
311,3667.58,3925.0,3655.0,3898.6,59288.85,224.8528102,3898.6,3994.52,3856.0,3907.79,46824.36,183.80767880000002
312,3618.41,3700.11,3604.4,3667.58,24263.28,88.22896453,3667.58,3925.0,3655.0,3898.6,59288.85,224.8528102
313,3602.47,3648.18,3597.91,3618.41,18663.59,67.62393131,3618.41,3700.11,3604.4,3667.58,24263.28,88.22896453
314,3590.56,3653.23,3573.45,3602.47,19769.69,71.30022362,3602.47,3648.18,3597.91,3618.41,18663.59,67.62393131
315,3609.4,3626.4,3568.11,3590.56,20761.21,74.79437044,3590.56,3653.23,3573.45,3602.47,19769.69,71.30022362
316,3631.46,3670.0,3591.75,3609.4,24611.21,89.1390625,3609.4,3626.4,3568.11,3590.56,20761.21,74.79437044
317,3631.05,3667.6,3582.34,3631.46,27762.12,100.5487878,3631.46,3670.0,3591.75,3609.4,24611.21,89.1390625
318,3680.06,3684.9,3615.53,3631.05,23745.31,86.33397126,3631.05,3667.6,3582.34,3631.46,27762.12,100.5487878
319,3665.18,3684.99,3609.76,3680.06,22082.81,80.44293134,3680.06,3684.9,3615.53,3631.05,23745.31,86.33397126
320,3659.04,3680.02,3625.13,3665.18,23735.25,86.74352143,3665.18,3684.99,3609.76,3680.06,22082.81,80.44293134
321,3398.4,3733.58,3373.1,3659.04,42214.12,149.9077606,3659.04,3680.02,3625.13,3665.18,23735.25,86.74352143
322,3405.37,3426.45,3390.0,3398.4,17480.03,59.57123869,3398.4,3733.58,3373.1,3659.04,42214.12,149.9077606
323,3471.59,3482.72,3380.0,3405.37,31770.65,108.42810700000001,3405.37,3426.45,3390.0,3398.4,17480.03,59.57123869
324,3463.22,3478.97,3448.43,3471.59,23887.57,82.72383665,3471.59,3482.72,3380.0,3405.37,31770.65,108.42810700000001
325,3458.11,3484.88,3433.31,3463.22,22042.4,76.2545978,3463.22,3478.97,3448.43,3471.59,23887.57,82.72383665
326,3504.77,3511.09,3426.0,3458.11,18877.23,65.37652431,3458.11,3484.88,3433.31,3463.22,22042.4,76.2545978
327,3462.07,3526.4,3440.29,3504.77,16992.58,58.91131657,3504.77,3511.09,3426.0,3458.11,18877.23,65.37652431
328,3434.1,3488.0,3401.2,3462.07,23916.44,82.44616333,3462.07,3526.4,3440.29,3504.77,16992.58,58.91131657
329,3458.18,3489.2,3418.8,3434.1,27928.55,96.15244961,3434.1,3488.0,3401.2,3462.07,23916.44,82.44616333
330,3411.04,3478.0,3387.1,3458.18,22692.88,78.12580613,3458.18,3489.2,3418.8,3434.1,27928.55,96.15244961
331,3434.15,3443.45,3349.92,3411.04,27562.68,93.81398841,3411.04,3478.0,3387.1,3458.18,22692.88,78.12580613
332,3550.84,3557.75,3381.5,3434.15,37359.71,128.7875693,3434.15,3443.45,3349.92,3411.04,27562.68,93.81398841
333,3565.25,3579.0,3486.0,3550.84,20433.19,72.61367669,3550.84,3557.75,3381.5,3434.15,37359.71,128.7875693
334,3565.29,3662.94,3545.0,3565.25,17673.42,63.34444471,3565.25,3579.0,3486.0,3550.84,20433.19,72.61367669
335,3569.62,3587.15,3522.51,3565.29,16546.4,58.86493878,3565.29,3662.94,3545.0,3565.25,17673.42,63.34444471
336,3552.82,3589.0,3529.22,3569.62,19692.71,70.00629601,3569.62,3587.15,3522.51,3565.29,16546.4,58.86493878
337,3570.93,3607.98,3514.5,3552.82,23071.74,82.16537155,3552.82,3589.0,3529.22,3569.62,19692.71,70.00629601
338,3526.9,3608.5,3446.69,3570.93,25231.55,89.3954374,3570.93,3607.98,3514.5,3552.82,23071.74,82.16537155
339,3539.28,3559.51,3485.04,3526.9,18434.38,65.05962645,3526.9,3608.5,3446.69,3570.93,25231.55,89.3954374
340,3665.3,3693.73,3475.0,3539.28,23551.29,84.25122623,3539.28,3559.51,3485.04,3526.9,18434.38,65.05962645
341,3594.87,3720.0,3594.23,3665.3,18624.79,68.29303266,3665.3,3693.73,3475.0,3539.28,23551.29,84.25122623
342,3616.21,3619.99,3565.75,3594.87,21672.42,77.95659566,3594.87,3720.0,3594.23,3665.3,18624.79,68.29303266
343,3591.84,3634.7,3533.44,3616.21,27614.97,99.04175272,3616.21,3619.99,3565.75,3594.87,21672.42,77.95659566
344,3553.06,3645.0,3543.51,3591.84,25757.79,92.32427078,3591.84,3634.7,3533.44,3616.21,27614.97,99.04175272
345,3626.09,3648.42,3518.44,3553.06,30770.45,110.72120819999999,3553.06,3645.0,3543.51,3591.84,25757.79,92.32427078
346,3476.81,3671.87,3467.02,3626.09,31190.38,111.11612920000002,3626.09,3648.42,3518.44,3553.06,30770.45,110.72120819999999
347,3583.13,3611.1,3444.28,3476.81,22754.41,80.13087579,3476.81,3671.87,3467.02,3626.09,31190.38,111.11612920000002
348,3601.31,3618.19,3531.06,3583.13,20541.52,73.68907367,3583.13,3611.1,3444.28,3476.81,22754.41,80.13087579
349,3585.88,3658.0,3526.98,3601.31,34260.22,123.0446764,3601.31,3618.19,3531.06,3583.13,20541.52,73.68907367
350,3966.65,3996.01,3540.0,3585.88,47895.41,178.75613090000002,3585.88,3658.0,3526.98,3601.31,34260.22,123.0446764
351,3955.13,4006.81,3930.04,3966.65,27503.63,109.3150549,3966.65,3996.01,3540.0,3585.88,47895.41,178.75613090000002
352,3975.45,4067.66,3922.0,3955.13,34365.46,136.73793909999998,3955.13,4006.81,3930.04,3966.65,27503.63,109.3150549
353,3987.6,4017.9,3921.53,3975.45,29452.09,117.2212837,3975.45,4067.66,3922.0,3955.13,34365.46,136.73793909999998
354,3770.96,4027.71,3740.0,3987.6,32566.9,126.5938897,3987.6,4017.9,3921.53,3975.45,29452.09,117.2212837
355,3792.01,3840.99,3751.0,3770.96,28675.53,108.99330590000001,3770.96,4027.71,3740.0,3987.6,32566.9,126.5938897
356,3766.78,3823.64,3703.57,3792.01,27721.3,104.281819,3792.01,3840.99,3751.0,3770.96,28675.53,108.99330590000001
357,3858.56,3862.74,3730.0,3766.78,27461.97,104.29317979999999,3766.78,3823.64,3703.57,3792.01,27721.3,104.281819
358,3797.14,3882.14,3750.45,3858.56,33035.13,125.78195290000001,3858.56,3862.74,3730.0,3766.78,27461.97,104.29317979999999
359,3702.9,3810.16,3642.0,3797.14,22043.98,81.81800259,3797.14,3882.14,3750.45,3858.56,33035.13,125.78195290000001
360,3801.91,3810.0,3637.78,3702.9,27000.0,100.76378670000001,3702.9,3810.16,3642.0,3797.14,22043.98,81.81800259
361,3695.32,3903.5,3657.9,3801.91,30282.17,113.87364850000002,3801.91,3810.0,3637.78,3702.9,27000.0,100.76378670000001
362,3839.26,3892.0,3670.0,3695.32,34488.38,131.6346418,3695.32,3903.5,3657.9,3801.91,30282.17,113.87364850000002
363,3567.91,3887.25,3540.04,3839.26,40839.17,151.40661699999998,3839.26,3892.0,3670.0,3695.32,34488.38,131.6346418
364,3777.74,3813.98,3535.0,3567.91,40266.32,147.9432179,3567.91,3887.25,3540.04,3839.26,40839.17,151.40661699999998
365,3745.79,3837.15,3656.74,3777.74,39961.75,149.7324597,3777.74,3813.98,3535.0,3567.91,40266.32,147.9432179
366,4008.01,4020.0,3646.41,3745.79,56383.4,211.66533289999998,3745.79,3837.15,3656.74,3777.74,39961.75,149.7324597
367,3929.71,4198.0,3924.83,4008.01,58403.15,239.12883760000003,4008.01,4020.0,3646.41,3745.79,56383.4,211.66533289999998
368,3948.91,4021.53,3870.0,3929.71,37881.01,149.90940659999998,3929.71,4198.0,3924.83,4008.01,58403.15,239.12883760000003
369,3838.66,3979.0,3785.0,3948.91,40231.99,155.0733296,3948.91,4021.53,3870.0,3929.71,37881.01,149.90940659999998
370,4049.62,4139.99,3764.0,3838.66,75158.54,297.4145848,3838.66,3979.0,3785.0,3948.91,40231.99,155.0733296
371,3662.22,4120.0,3635.0,4049.62,89802.98,353.5222645,4049.62,4139.99,3764.0,3838.66,75158.54,297.4145848
372,3652.98,3912.73,3622.55,3662.22,85810.88,321.3525536,3662.22,4120.0,3635.0,4049.62,89802.98,353.5222645
373,3509.08,3678.59,3424.47,3652.98,56798.2,200.35977319999998,3652.98,3912.73,3622.55,3662.22,85810.88,321.3525536
374,3228.67,3585.0,3216.0,3509.08,59026.9,202.2350819,3509.08,3678.59,3424.47,3652.98,56798.2,200.35977319999998
375,3211.72,3294.0,3186.0,3228.67,23376.74,76.00172318,3228.67,3585.0,3216.0,3509.08,59026.9,202.2350819
376,3224.17,3276.5,3156.26,3211.72,28287.18,90.7535037,3211.72,3294.0,3186.0,3228.67,23376.74,76.00172318
377,3302.06,3335.0,3177.0,3224.17,40946.18,133.5644594,3224.17,3276.5,3156.26,3211.72,28287.18,90.7535037
378,3445.0,3460.0,3255.5,3302.06,37471.7,126.20944250000001,3302.06,3335.0,3177.0,3224.17,40946.18,133.5644594
379,3380.39,3492.0,3350.0,3445.0,31471.86,107.8230277,3445.0,3460.0,3255.5,3302.06,37471.7,126.20944250000001
380,3432.88,3463.5,3324.32,3389.69,33394.16,113.2640689,3380.39,3492.0,3350.0,3445.0,31471.86,107.8230277
381,3545.37,3610.0,3370.11,3432.88,37581.44,130.69136070000002,3432.88,3463.5,3324.32,3389.69,33394.16,113.2640689
382,3410.93,3658.0,3394.04,3545.37,41424.25,145.60707480000002,3545.37,3610.0,3370.11,3432.88,37581.44,130.69136070000002
383,3403.55,3495.0,3276.47,3410.93,50131.6,170.2274997,3410.93,3658.0,3394.04,3545.37,41424.25,145.60707480000002
384,3508.75,3549.99,3224.6,3403.55,83526.75,282.8166713,3403.55,3495.0,3276.47,3410.93,50131.6,170.2274997
385,3769.84,3899.99,3500.0,3508.75,58566.12,218.3971713,3508.75,3549.99,3224.6,3403.55,83526.75,282.8166713
386,3951.64,3970.0,3745.0,3769.84,40324.34,155.3184201,3769.84,3899.99,3500.0,3508.75,58566.12,218.3971713
387,3884.01,4085.0,3785.94,3951.64,43819.45,173.2698983,3951.64,3970.0,3745.0,3769.84,40324.34,155.3184201
388,4161.01,4179.0,3827.02,3884.01,43575.4,173.2138157,3884.01,4085.0,3785.94,3951.64,43819.45,173.2698983
389,4190.02,4312.99,4103.04,4161.01,36617.34,153.3085323,4161.01,4179.0,3827.02,3884.01,43575.4,173.2138157
390,4041.32,4299.99,3963.01,4190.02,41538.32,172.41213190000002,4190.02,4312.99,4103.04,4161.01,36617.34,153.3085323
391,4295.84,4341.36,3943.0,4053.09,61088.09,251.53035809999997,4041.32,4299.99,3963.01,4190.02,41538.32,172.41213190000002
392,4264.85,4450.38,4125.65,4295.84,67935.45,290.8725516,4295.84,4341.36,3943.0,4053.09,61088.09,251.53035809999997
393,3875.21,4394.47,3874.27,4264.85,82187.35,341.82007450000003,4264.85,4450.38,4125.65,4295.84,67935.45,290.8725516
394,3862.2,3940.0,3689.12,3875.21,62299.14,237.8458702,3875.21,4394.47,3874.27,4264.85,82187.35,341.82007450000003
395,4085.78,4206.0,3701.0,3862.2,84761.59,335.0996257,3862.2,3940.0,3689.12,3875.21,62299.14,237.8458702
396,3932.44,4233.0,3652.66,4085.78,89041.61,348.65338629999997,4085.78,4206.0,3701.0,3862.2,84761.59,335.0996257
397,4420.61,4527.0,3824.69,3932.44,52612.04,221.5185983,3932.44,4233.0,3652.66,4085.78,89041.61,348.65338629999997
398,4370.0,4484.0,4222.94,4420.61,45007.85,196.3376357,4420.61,4527.0,3824.69,3932.44,52612.04,221.5185983
399,4661.07,4721.77,4335.0,4370.0,31617.81,144.3127682,4370.0,4484.0,4222.94,4420.61,45007.85,196.3376357
400,4558.86,4787.2,4413.85,4661.07,56391.89,259.711255,4661.07,4721.77,4335.0,4370.0,31617.81,144.3127682
401,4910.03,5048.24,4326.0,4558.86,100503.22,469.7858943,4558.86,4787.2,4413.85,4661.07,56391.89,259.711255
402,5662.0,5664.0,4855.0,4910.03,63314.09,330.5847582,4910.03,5048.24,4326.0,4558.86,100503.22,469.7858943
403,5628.29,5738.17,5617.0,5662.0,22864.8,129.33852620000002,5662.0,5664.0,4855.0,4910.03,63314.09,330.5847582
404,5655.94,5656.6,5565.43,5628.29,25511.48,143.02899019999998,5628.29,5738.17,5617.0,5662.0,22864.8,129.33852620000002
405,5753.4,5782.89,5549.25,5655.94,36665.71,207.4696385,5655.94,5656.6,5565.43,5628.29,25511.48,143.02899019999998
406,5922.41,5939.54,5403.42,5753.4,41943.86,237.6686667,5753.4,5782.89,5549.25,5655.94,36665.71,207.4696385
407,6457.66,6482.84,5656.87,5922.41,38778.76,233.5053273,5922.41,5939.54,5403.42,5753.4,41943.86,237.6686667
408,6453.07,6498.0,6391.15,6457.66,11198.97,72.32195959999999,6457.66,6482.84,5656.87,5922.41,38778.76,233.5053273
409,6449.81,6497.0,6421.0,6453.07,9558.74,61.68655915,6453.07,6498.0,6391.15,6457.66,11198.97,72.32195959999999
410,6433.05,6462.14,6355.0,6449.81,7738.64,49.66547407,6449.81,6497.0,6421.0,6453.07,9558.74,61.68655915
411,6419.99,6475.55,6411.0,6433.05,7406.31,47.75541552,6433.05,6462.14,6355.0,6449.81,7738.64,49.66547407
412,6479.84,6511.53,6391.01,6419.99,11145.39,71.86036129,6419.99,6475.55,6411.0,6433.05,7406.31,47.75541552
413,6578.46,6594.0,6468.22,6479.84,12284.48,80.09527963,6479.84,6511.53,6391.01,6419.99,11145.39,71.86036129
414,6519.11,6615.15,6509.0,6578.46,13205.39,86.80734257,6578.46,6594.0,6468.22,6479.84,12284.48,80.09527963
415,6468.99,6531.31,6445.18,6519.11,11223.92,72.77731511,6519.11,6615.15,6509.0,6578.46,13205.39,86.80734257
416,6485.85,6504.39,6431.02,6468.99,8479.5,54.83952139,6468.99,6531.31,6445.18,6519.11,11223.92,72.77731511
417,6387.09,6525.0,6359.0,6485.85,9989.26,64.28071803,6485.85,6504.39,6431.02,6468.99,8479.5,54.83952139
418,6433.98,6439.97,6345.0,6387.09,7310.55,46.69432228,6387.09,6525.0,6359.0,6485.85,9989.26,64.28071803
419,6410.0,6460.34,6388.2,6433.98,9306.69,59.80849503,6433.98,6439.97,6345.0,6387.09,7310.55,46.69432228
420,6371.93,6442.65,6348.66,6410.0,8704.28,55.51359997,6410.0,6460.34,6388.2,6433.98,9306.69,59.80849503
421,6330.87,6428.0,6245.02,6371.93,11288.16,71.51979426,6371.93,6442.65,6348.66,6410.0,8704.28,55.51359997
422,6344.5,6395.0,6317.01,6330.87,8511.93,54.07241892,6330.87,6428.0,6245.02,6371.93,11288.16,71.51979426
423,6489.93,6505.01,6315.0,6344.5,12371.58,79.17093983,6344.5,6395.0,6317.01,6330.87,8511.93,54.07241892
424,6505.6,6514.17,6453.0,6489.93,5496.14,35.68951181,6489.93,6505.01,6315.0,6344.5,12371.58,79.17093983
425,6538.63,6558.35,6476.18,6505.6,7049.62,45.941295700000005,6505.6,6514.17,6453.0,6489.93,5496.14,35.68951181
426,6528.09,6600.0,6515.01,6538.63,9179.12,60.05994066,6538.63,6558.35,6476.18,6505.6,7049.62,45.941295700000005
